"PGM_SYS_ACRNM","PGM_SYS_ID","LATITUDE83","LONGITUDE83","CONVEYOR","COLLECT_DESC","ACCURACY_VALUE","REF_POINT_DESC","HDATUM_DESC","SOURCE_DESC","STATE_CODE"
"NPDES","SC0038407","34.281944","-81.320556","ICIS","","","","","","SC"
"NPDES","SC0048305","32.758333","-80.554167","NPDES","","","","","EPA HEADQUARTERS","SC"
"NPDES","SCG160087","33.92155","-80.33738","ICIS","","","","","","SC"
"NPDES","SC0039535","33.148889","-80.051389","ICIS","GPS - UNSPECIFIED","30","","NAD83","","SC"
"NPDES","SC0049093","34.7763","-83.0412","ICIS","","","","","","SC"
"NPDES","SCG730523","33.14497","-80.362203","ICIS","","","","","","SC"
"NPDES","SCG731535","33.812428","-79.217971","ICIS","","","","","","SC"
"NPDES","SCG731101","34.50516","-82.01588","NPDES","","50","","","EPA HEADQUARTERS","SC"
"NPDES","SC0000515","34.797778","-82.8875","NPDES","GPS - UNSPECIFIED","30","CENTER OF A FACILITY OR STATION","NAD83","EPA HEADQUARTERS","SC"
"NPDES","SCR160234","33.941667","-80.343056","ICIS","","","","","","SC"
"NPDES","SCRNE0845","34.715028","-82.395948","ICIS","","30","","","","SC"
"NPDES","SCR006473","34.400638","-80.05153","ICIS","","","","","","SC"
"NPDES","SCR005655","34.855833","-81.710095","ICIS","","","","","","SC"
"NPDES","SCR031911","32.728441","-79.948674","ICIS","","","","","","SC"
"NPDES","SCG360016","34.562383","-80.893684","ICIS","","50","","","","SC"
"NPDES","SCR006098","33.101113","-80.072033","ICIS","","30","","","","SC"
"NPDES","SC0000515","34.795277","-82.900556","ICIS","","","","","","SC"
"NPDES","SCG731446","32.960299","-79.87177","ICIS","","","","","","SC"
"NPDES","SCG250289","34.98851","-81.95849","ICIS","","30","","","","SC"
"NPDES","SCR006269","34.286013","-81.638246","ICIS","","","","","","SC"
"NPDES","SCG731622","32.920809","-80.538543","ICIS","","","","","","SC"
"NPDES","SC0045896","34.533009","-82.452278","ICIS","","","","","","SC"
"NPDES","SC0045896","34.533009","-82.452278","ICIS","","","","","","SC"
"NPDES","SC0004278","35.051389","-81.069444","ICIS","","","","","","SC"
"NPDES","SCRNE0824","34.999217","-81.936858","ICIS","","","","","","SC"
"NPDES","SCR003749","34.846261","-82.05783","ICIS","","","","","","SC"
"NPDES","SCR004177","35.150556","-81.859444","ICIS","","","","","","SC"
"NPDES","SCG646028","34.498364","-82.0216","ICIS","","","","","","SC"
"NPDES","SCR006447","33.937051","-80.944964","ICIS","","","","","","SC"
"NPDES","SC0048330","34.043889","-81.165278","NPDES","","","","","EPA HEADQUARTERS","SC"
"NPDES","SCG731101","34.50516","-82.01588","ICIS","","50","","","","SC"
"NPDES","SCG730256","34.619343","-81.984129","ICIS","","","","","","SC"
"NPDES","SCG730482","33.844307","-79.165083","ICIS","","30","","","","SC"
"NPDES","SC0022403","34.334425","-27.466721","ICIS","","","","","","SC"
"NPDES","SCG731532","32.766339","-80.221831","ICIS","","50","","","","SC"
"NPDES","SCR006363","34.074351","-81.023337","ICIS","","","","","","SC"
"NPDES","SCG646028","34.498364","-82.0216","ICIS","","","","","","SC"
"NPDES","SCR160075","33.935278","-80.901111","ICIS","","","","","","SC"
"NPDES","SCR004778","34.925066","-81.88978","ICIS","","30","","","","SC"
"NPDES","SCR005528","34.248847","-82.057083","ICIS","","","","","","SC"
"NPDES","SCR003713","34.921075","-83.064108","ICIS","","","","","","SC"
"NPDES","SCR160258","34.1125","-80.9875","ICIS","","","","","","SC"
"NPDES","SCG646069","35.112364","-81.969269","ICIS","","","","","","SC"
"NPDES","SCR004959","32.847294","-80.025523","ICIS","","50","","","","SC"
"NPDES","SC0000515","34.795278","-82.900556","NPDES","GPS - UNSPECIFIED","30","CENTER OF A FACILITY OR STATION","NAD83","EPA HEADQUARTERS","SC"
"NPDES","SC0040339","33.848889","-81.026111","NPDES","GPS - UNSPECIFIED","30","","NAD83","EPA HEADQUARTERS","SC"
"NPDES","SC0004278","35.051389","-81.069444","NPDES","","","","","EPA HEADQUARTERS","SC"
"NPDES","SC0024708","33.254444","-79.994167","ICIS","","50","","","","SC"
"NPDES","SCG730882","33.10312","-80.46355","ICIS","","9999","","","","SC"
"NPDES","SCR001146","34.188304","-79.850289","ICIS","","30","","","","SC"
"NPDES","SC0004278","35.051389","-81.069444","ICIS","GPS - UNSPECIFIED","30","CENTER OF A FACILITY OR STATION","NAD83","","SC"
"NPDES","SCG731446","32.948056","-79.849722","ICIS","","","","","","SC"
"NPDES","SCG730166","34.710556","-80.095833","ICIS","","","","","","SC"
"NPDES","SCR005478","35.156611","-82.16994","ICIS","","","","","","SC"
"NPDES","SCG646059","34.305563","-79.971977","ICIS","","","","","","SC"
"NPDES","SCR006310","32.882636","-80.039145","ICIS","","50","","","","SC"
"NPDES","SCR006327","32.453938","-80.748592","ICIS","","30","","","","SC"
"NPDES","SCG731560","33.994645","-79.057453","ICIS","","","","","","SC"
"NPDES","SCG670015","32.89","-79.970278","ICIS","","150","","","","SC"
"NPDES","SCG730443","34.707144","-79.792818","ICIS","","","","","","SC"
"NPDES","SC0000515","34.790278","-82.894722","NPDES","GPS - UNSPECIFIED","30","CENTER OF A FACILITY OR STATION","NAD83","EPA HEADQUARTERS","SC"
"NPDES","SC0035360","34.964292","-80.956407","ICIS","","","","","","SC"
"NPDES","SCG730840","34.06565","-79.15889","ICIS","","30","","","","SC"
"NPDES","SC0040339","33.848889","-81.02611","ICIS","GPS - UNSPECIFIED","30","","NAD83","","SC"
"NPDES","SC0024708","33.254167","-79.994722","ICIS","GPS - UNSPECIFIED","30","","NAD83","","SC"
"NPDES","SC0045896","34.555278","-82.418888","ICIS","","","","","","SC"
"NPDES","SCR006151","32.895747","-79.92642","ICIS","","30","","","","SC"
"NPDES","SCR006092","33.070488","-80.186763","ICIS","","","","","","SC"
"NPDES","SCG731463","34.798889","-81.031944","ICIS","","","","","","SC"
"NPDES","SCR002688","35.118261","-81.529561","ICIS","","","","","","SC"
"NPDES","SCR005620","34.976295","-81.977472","ICIS","","30","","","","SC"
"NPDES","SCR160099","34.06","-81.042222","ICIS","","","","","","SC"
"NPDES","SCRNE0278","33.4958","-81.7114","ICIS","","50","","","","SC"
"NPDES","SC0004278","35.051389","-81.069444","NPDES","GPS - UNSPECIFIED","30","CENTER OF A FACILITY OR STATION","NAD83","EPA HEADQUARTERS","SC"
"NPDES","SCG730523","33.145","-80.357778","NPDES","","","","","EPA HEADQUARTERS","SC"
"NPDES","SC0000515","34.797778","-82.8875","NPDES","","","","","EPA HEADQUARTERS","SC"
"NPDES","SCG731100","34.27853","-82.14453","NPDES","","30","","","EPA HEADQUARTERS","SC"
"NPDES","SCG730984","34.260196","-79.388758","ICIS","","50","","","","SC"
"NPDES","SCG730730","34.210827","-80.963706","ICIS","","150","","","","SC"
"NPDES","SC0004278","35.051389","-81.069444","NPDES","GPS - UNSPECIFIED","30","CENTER OF A FACILITY OR STATION","NAD83","EPA HEADQUARTERS","SC"
"NPDES","SC0004278","35.051389","-81.069444","NPDES","GPS - UNSPECIFIED","30","CENTER OF A FACILITY OR STATION","NAD83","EPA HEADQUARTERS","SC"
"NPDES","SC0035360","34.984444","-80.964444","NPDES","GPS - UNSPECIFIED","30","CENTER OF A FACILITY OR STATION","NAD83","EPA HEADQUARTERS","SC"
"NPDES","SCU900012","33.5298","-80.90643","NPDES","","30","","","EPA HEADQUARTERS","SC"
"NPDES","SC0039535","33.161111","-80.055","ICIS","GPS - UNSPECIFIED","30","","NAD83","","SC"
"NPDES","SCR001373","33.11346","-80.30759","ICIS","","30","","","","SC"
"NPDES","SC0000515","34.790277","-82.894722","ICIS","","","","","","SC"
"NPDES","SCR005566","34.730577","-82.404334","ICIS","","30","","","","SC"
"NPDES","SCR160279","33.939722","-81.2925","ICIS","","","","","","SC"
"NPDES","SCR004997","34.52597","-82.681303","ICIS","","","","","","SC"
"NPDES","SCG731561","32.917928","-80.470617","ICIS","","","","","","SC"
"NPDES","SCR006318","33.884399","-78.684598","ICIS","","50","","","","SC"
"NPDES","SCR006258","32.880262","-80.014067","ICIS","","50","","","","SC"
"NPDES","SC0004278","35.055666","-81.074948","ICIS","","","","","","SC"
"NPDES","SCR000456","33.778111","-81.902567","ICIS","","150","","","","SC"
"NPDES","SC0024708","33.254167","-79.994722","NPDES","GPS - UNSPECIFIED","30","","NAD83","EPA HEADQUARTERS","SC"
"NPDES","SCR000292","34.686177","-79.897807","ICIS","","10","","","","SC"
"NPDES","SCR001890","33.96068","-81.04795","ICIS","","30","","","","SC"
"NPDES","SCD000034","33.11346","-80.30759","ICIS","","30","","","","SC"
"NPDES","SC0035360","34.964292","-80.956407","ICIS","GPS - UNSPECIFIED","30","CENTER OF A FACILITY OR STATION","NAD83","","SC"
"NPDES","SC0036048","34.155278","-81.983611","ICIS","GPS - UNSPECIFIED","30","CENTER OF A FACILITY OR STATION","NAD83","","SC"
"NPDES","SC0038407","18.321389","-34.265","ICIS","GPS - UNSPECIFIED","30","","NAD83","","SC"
"NPDES","SC0043231","34.308056","-79.931666","ICIS","GPS - UNSPECIFIED","30","CENTER OF A FACILITY OR STATION","NAD83","","SC"
"NPDES","SCR006047","34.72507","-82.379428","ICIS","","30","","","","SC"
"NPDES","SC0048461","33.698348","-79.152361","ICIS","","","","","","SC"
"NPDES","SCG731580","34.148141","-79.867144","ICIS","","","","","","SC"
"NPDES","SCG731590","34.036675","-78.830879","ICIS","","","","","","SC"
"NPDES","SC0000515","34.797778","-82.8875","ICIS","","","","","","SC"
"NPDES","SC0000515","34.793333","-82.900833","NPDES","GPS - UNSPECIFIED","30","CENTER OF A FACILITY OR STATION","NAD83","EPA HEADQUARTERS","SC"
"NPDES","SCU900012","33.5298","-80.90643","ICIS","","30","","","","SC"
"NPDES","SC0040339","33.849167","-81.026389","ICIS","GPS - UNSPECIFIED","30","","NAD83","","SC"
"NPDES","SCG731209","34.38901","-82.26298","ICIS","","30","","","","SC"
"NPDES","SC0000515","34.791111","-82.893611","ICIS","GPS - UNSPECIFIED","30","CENTER OF A FACILITY OR STATION","NAD83","","SC"
"NPDES","SC0004278","35.051389","-81.069444","ICIS","GPS - UNSPECIFIED","30","CENTER OF A FACILITY OR STATION","NAD83","","SC"
"NPDES","SCG731618","34.5541","-81.883","ICIS","","","","","","SC"
"NPDES","SCG250118","34.215563","-82.202751","ICIS","","","","","","SC"
"NPDES","SCR005678","34.542694","-82.691333","ICIS","","","","","","SC"
"NPDES","SCR005515","34.136274","-79.774123","ICIS","","","","","","SC"
"NPDES","SCR002853","34.702641","-81.653741","ICIS","","","","","","SC"
"NPDES","SC0004278","35.051389","-81.069444","NPDES","GPS - UNSPECIFIED","30","CENTER OF A FACILITY OR STATION","NAD83","EPA HEADQUARTERS","SC"
"NPDES","SC0000515","34.796944","-82.896944","NPDES","GPS - UNSPECIFIED","30","CENTER OF A FACILITY OR STATION","NAD83","EPA HEADQUARTERS","SC"
"NPDES","SC0022403","34.333333","-82.386667","NPDES","GPS - UNSPECIFIED","30","CENTER OF A FACILITY OR STATION","NAD83","EPA HEADQUARTERS","SC"
"NPDES","SC0047988","34.9375","-82.249166","ICIS","GPS - UNSPECIFIED","30","","NAD83","","SC"
"NPDES","SCD000012","34.32042","-81.75637","ICIS","","30","","","","SC"
"NPDES","SCG731100","34.276158","-82.14446","ICIS","","30","","","","SC"
"NPDES","SC0035394","32.581667","-80.933889","ICIS","","","","","","SC"
"NPDES","SC0004278","35.051389","-81.069444","ICIS","","","","","","SC"
"NPDES","SC0045896","34.555278","-82.418888","ICIS","GPS - UNSPECIFIED","30","","NAD83","","SC"
"NPDES","SC0022403","34.334425","-82.400164","ICIS","","","","","","SC"
"NPDES","SCG731535","33.810278","-79.225278","ICIS","","","","","","SC"
"NPDES","SC0045896","34.533009","-82.452278","ICIS","","","","","","SC"
"NPDES","SCRNE0989","33.911118","-81.07155","ICIS","","","","","","SC"
"NPDES","SCG646059","34.30308","-79.97219","ICIS","","","","","","SC"
"NPDES","SCRNE0866","35.04594","-82.104604","ICIS","","30","","","","SC"
"NPDES","SCR004009","34.757619","-82.401611","ICIS","","30","","","","SC"
"NPDES","SCR004899","34.4125","-82.271944","ICIS","","","","","","SC"
"NPDES","SC0038407","34.2625","-81.308056","ICIS","","30","","","","SC"
"NPDES","SC0036048","34.155278","-81.983611","NPDES","GPS - UNSPECIFIED","30","CENTER OF A FACILITY OR STATION","NAD83","EPA HEADQUARTERS","SC"
"NPDES","SC0045896","34.555278","-82.418889","NPDES","GPS - UNSPECIFIED","30","","NAD83","EPA HEADQUARTERS","SC"
"NPDES","SC0000515","34.791111","-82.893611","NPDES","GPS - UNSPECIFIED","30","CENTER OF A FACILITY OR STATION","NAD83","EPA HEADQUARTERS","SC"
"NPDES","SC0048305","32.833058","-80.587873","ICIS","","30","","","","SC"
"NPDES","SCR001077","34.480367","-81.922526","ICIS","","30","","","","SC"
"NPDES","SC0043231","34.306667","-79.931389","ICIS","","20","","","","SC"
"NPDES","SC0042803","33.008333","-81.491666","ICIS","GPS - UNSPECIFIED","30","","NAD83","","SC"
"NPDES","SC0042803","33.006111","-81.482778","ICIS","GPS - UNSPECIFIED","30","","NAD83","","SC"
"NPDES","SCG730390","32.72507","-80.10121","ICIS","","150","","","","SC"
"NPDES","SC0039918","32.996535","-81.312011","ICIS","","","","","","SC"
"NPDES","SCR006050","34.859694","-82.415594","ICIS","","30","","","","SC"
"NPDES","SCR002100","33.97503","-81.003339","ICIS","","175","","","","SC"
"NPDES","SCR16Z015","34.166928","-82.494172","ICIS","","","","","","SC"
"NPDES","SCR004217","34.938277","-80.943064","ICIS","","","","","","SC"
"NPDES","SCR006449","33.568739","-79.036475","ICIS","","","","","","SC"
"NPDES","SCR160249","34.992778","-82.000278","ICIS","","","","","","SC"
"NPDES","SCR160187","33.97025","-81.103556","ICIS","","","","","","SC"
"NPDES","SC0046396","34.8298","-82.547538","ICIS","","","","","","SC"
"NPDES","SCR000608","34.522023","-82.03894","ICIS","","150","","","","SC"
"NPDES","SCR003276","33.1165","-80.18077","ICIS","","150","","","","SC"
"NPDES","SC0026701","34.601667","-82.768889","ICIS","GPS - UNSPECIFIED","30","CENTER OF A FACILITY OR STATION","NAD83","","SC"
"NPDES","SCG160042","32.946445","-80.232405","ICIS","","","","","","SC"
"NPDES","SCG731376","32.159024","-81.020478","ICIS","","","","","","SC"
"NPDES","SC0047023","33.470158","-80.855475","ICIS","GPS - UNSPECIFIED","30","","NAD83","","SC"
"NPDES","SCG750032","33.166944","-80.029444","ICIS","","","","","","SC"
"NPDES","SCG730898","33.12292","-80.43231","ICIS","","30","","","","SC"
"NPDES","SCG646085","35.135418","-82.006342","ICIS","","30","","","","SC"
"NPDES","SC0042803","33.006111","-81.482778","NPDES","GPS - UNSPECIFIED","30","","NAD83","EPA HEADQUARTERS","SC"
"NPDES","SCG730455","34.716474","-80.295535","ICIS","","","","","","SC"
"NPDES","SCR160265","33.587778","-78.988889","ICIS","","","","","","SC"
"NPDES","SCR160274","34.016992","-81.428108","ICIS","","","","","","SC"
"NPDES","SCR160240","33.562222","-81.527222","ICIS","","","","","","SC"
"NPDES","SCR003667","34.274976","-80.888751","ICIS","","","","","","SC"
"NPDES","SCG731588","33.971621","-78.973363","ICIS","","","","","","SC"
"NPDES","SCG250170","34.944767","-82.078448","ICIS","","","","","","SC"
"NPDES","SCG250170","34.944767","-82.078448","ICIS","","","","","","SC"
"NPDES","SCG160075","33.918062","-80.323199","ICIS","","","","","","SC"
"NPDES","SCR16Z02J","34.396589","-80.594211","ICIS","","","","","","SC"
"NPDES","SCG731601","34.031306","-78.811393","ICIS","","","","","","SC"
"NPDES","SCRNE0821","34.8079","-82.0055","ICIS","","","","","","SC"
"NPDES","SCG730592","34.975253","-81.178296","ICIS","","9999","","","","SC"
"NPDES","SCR003120","34.82603","-82.4219","ICIS","","30","","","","SC"
"NPDES","SCR003203","33.507739","-81.71111","ICIS","","10","","","","SC"
"NPDES","SCR004002","34.61305","-81.8275","ICIS","","","","","","SC"
"NPDES","SCR004002","34.6105","-81.81472","ICIS","","","","","","SC"
"NPDES","SCR005746","34.89948","-82.09983","ICIS","","","","","","SC"
"NPDES","SCR160218","33.964444","-79.560833","ICIS","","","","","","SC"
"NPDES","SCG731648","33.938716","-78.816504","ICIS","","","","","","SC"
"NPDES","SC0049093","34.775833","-83.044722","ICIS","","","","","","SC"
"NPDES","SCR001880","33.96778","-81.02148","ICIS","","150","","","","SC"
"NPDES","SC0036048","34.300168","-82.072544","ICIS","","","","","","SC"
"NPDES","SCG570037","32.833058","-80.587873","ICIS","","","","","","SC"
"NPDES","SC0045896","34.555278","-82.418889","NPDES","GPS - UNSPECIFIED","30","","NAD83","EPA HEADQUARTERS","SC"
"NPDES","SC0000515","34.793223","-82.900271","ICIS","","","","","","SC"
"NPDES","SCR002096","32.880556","-80.016111","ICIS","","20","","","","SC"
"NPDES","SCG646028","34.498364","-82.0216","ICIS","","","","","","SC"
"NPDES","SCR000652","34.196762","-81.392093","ICIS","","9999","","","","SC"
"NPDES","SCG730706","35.124055","-81.447373","ICIS","","","","","","SC"
"NPDES","SCR001827","34.659469","-80.397934","ICIS","","183","","","","SC"
"NPDES","SC0035394","32.574722","-80.931388","ICIS","GPS - UNSPECIFIED","30","CENTER OF A FACILITY OR STATION","NAD83","","SC"
"NPDES","SCR006112","34.306917","-81.000392","ICIS","","","","","","SC"
"NPDES","SCG731144","35.130126","-81.53669","ICIS","","","","","","SC"
"NPDES","SCR006362","33.56072","-81.698897","ICIS","","50","","","","SC"
"NPDES","SCR006348","33.916822","-81.719982","ICIS","","","","","","SC"
"NPDES","SCG731217","32.883333","-80.124167","ICIS","","","","","","SC"
"NPDES","SC0004278","35.051389","-81.069444","ICIS","","","","","","SC"
"NPDES","SCR003929","34.672222","-82.17","ICIS","","50","","","","SC"
"NPDES","SCR004406","34.088153","-82.586919","ICIS","","","","","","SC"
"NPDES","SCG646059","34.30308","-79.97219","ICIS","","","","","","SC"
"NPDES","SCRNE0876","34.912291","-82.099604","ICIS","","30","","","","SC"
"NPDES","SC0046396","34.830833","-82.545555","ICIS","GPS - UNSPECIFIED","30","","NAD83","","SC"
"NPDES","SCL035971","33.66053","-79.83238","ICIS","","50","","","","SC"
"NPDES","SC0042803","33.008333","-81.491667","ICIS","","","","","","SC"
"NPDES","SCG730422","33.953611","-79","ICIS","","","","","","SC"
"NPDES","SCG646085","35.135418","-82.006342","ICIS","","","","","","SC"
"NPDES","SCG646046","33.0626","-79.538766","ICIS","","","","","","SC"
"NPDES","SCR005384","34.987625","-82.461911","ICIS","","","","","","SC"
"NPDES","SCR004980","34.18642","-80.27694","ICIS","","","","","","SC"
"NPDES","SCR16Z00D","33.6725","-80.141667","ICIS","","","","","","SC"
"NPDES","SCR004002","34.615678","-81.818124","ICIS","","","","","","SC"
"NPDES","SCG730049","34.669908","-80.575841","ICIS","","150","","","","SC"
"NPDES","SCR000127","34.83362","-82.34099","ICIS","","150","","","","SC"
"NPDES","SCG730391","32.4749","-80.65005","ICIS","","150","","","","SC"
"NPDES","SCG730049","34.661667","-80.583056","ICIS","","","","","","SC"
"NPDES","SC0046311","33.872222","-79.613611","NPDES","GPS - UNSPECIFIED","30","","NAD83","EPA HEADQUARTERS","SC"
"NPDES","SC0046396","34.830833","-82.545556","NPDES","","","","","EPA HEADQUARTERS","SC"
"NPDES","SCR006195","34.873409","-82.228572","ICIS","","50","","","","SC"
"NPDES","SCG340001","34.924682","-81.875958","ICIS","","","","","","SC"
"NPDES","SC0045624","35.012246","-81.820998","ICIS","","","","","","SC"
"NPDES","SCG646046","33.0626","-79.538766","ICIS","","","","","","SC"
"NPDES","SCG731648","33.93775","-78.815811","ICIS","","","","","","SC"
"NPDES","SCR005725","35.7524","-82.3882","ICIS","","","","","","SC"
"NPDES","SCR004980","34.18512","-80.27","ICIS","","","","","","SC"
"NPDES","SCR004330","32.903596","-80.644463","ICIS","","","","","","SC"
"NPDES","SCR003771","34.383114","-82.233011","ICIS","","30","","","","SC"
"NPDES","SCR006361","34.299606","-79.952591","ICIS","","30","","","","SC"
"NPDES","SCG730562","34.816389","-79.211389","ICIS","","","","","","SC"
"NPDES","SCG731588","33.986529","-78.970119","ICIS","","","","","","SC"
"NPDES","SCG731601","34.031306","-78.811393","ICIS","","","","","","SC"
"NPDES","SC0047023","33.406944","-80.878333","NPDES","","","","","EPA HEADQUARTERS","SC"
"NPDES","SC0045624","35.0075","-81.784722","NPDES","GPS - UNSPECIFIED","30","","NAD83","EPA HEADQUARTERS","SC"
"NPDES","SCD000027","34.32213","-81.71679","ICIS","","30","","","","SC"
"NPDES","SCG340020","34.551725","-82.485467","ICIS","","","","","","SC"
"NPDES","SC0046311","33.864696","-79.729748","ICIS","","","","","","SC"
"NPDES","SC0046396","34.8298","-82.547538","ICIS","","","","","","SC"
"NPDES","SC0023744","34.562622","-82.612727","ICIS","","","","","","SC"
"NPDES","SCS400001","34.10729","-80.96953","ICIS","","30","","","","SC"
"NPDES","SCG646046","33.0626","-79.538766","ICIS","","","","","","SC"
"NPDES","SCG250170","34.944768","-82.078448","ICIS","","30","","","","SC"
"NPDES","SC0042803","33.034722","-81.481944","ICIS","GPS - UNSPECIFIED","30","","NAD83","","SC"
"NPDES","SCG730130","33.863082","-78.948062","ICIS","","","","","","SC"
"NPDES","SCR160054","34.2175","-79.729444","ICIS","","","","","","SC"
"NPDES","SCD000065","33.913226","-80.306288","ICIS","","","","","","SC"
"NPDES","SCRNE0660","34.69","-82.232778","ICIS","","50","","","","SC"
"NPDES","SCG730130","33.855278","-78.880278","ICIS","","","","","","SC"
"NPDES","SCG730374","32.751144","-80.050565","ICIS","","150","","","","SC"
"NPDES","SCG731127","35.038056","-82.184444","ICIS","","30","","","","SC"
"NPDES","SCG750032","33.166944","-80.029444","ICIS","","30","","","","SC"
"NPDES","SC0042803","33.008333","-81.491667","ICIS","","","","","","SC"
"NPDES","SCRNE0994","34.803968","-82.339459","ICIS","","","","","","SC"
"NPDES","SCR005198","34.684958","-82.218332","ICIS","","50","","","","SC"
"NPDES","SC0039021","33.978432","-81.109636","ICIS","","","","","","SC"
"NPDES","SCG731451","32.766389","-80.136389","ICIS","","50","","","","SC"
"NPDES","SCL021935","34.759722","-80.372778","ICIS","","30","","","","SC"
"NPDES","SCG731127","35.03845","-82.18509","NPDES","","30","","","EPA HEADQUARTERS","SC"
"NPDES","SCG730049","34.661667","-80.583056","NPDES","","","","","EPA HEADQUARTERS","SC"
"NPDES","SC0039918","32.438056","-81.502778","NPDES","GPS - UNSPECIFIED","30","CENTER OF A FACILITY OR STATION","NAD83","EPA HEADQUARTERS","SC"
"NPDES","SC0046396","34.830833","-82.545556","NPDES","GPS - UNSPECIFIED","30","","NAD83","EPA HEADQUARTERS","SC"
"NPDES","SCG730813","32.63889","-80.14473","ICIS","","30","","","","SC"
"NPDES","SCR003201","33.507739","-81.71111","ICIS","","60","","","","SC"
"NPDES","SCG730605","34.19283","-80.676965","ICIS","","","","","","SC"
"NPDES","SCR000759","33.86493","-79.75746","ICIS","","30","","","","SC"
"NPDES","SCG730013","34.70275","-82.01063","ICIS","","30","","","","SC"
"NPDES","SC0045624","35.0075","-81.784722","ICIS","GPS - UNSPECIFIED","30","","NAD83","","SC"
"NPDES","SCG731001","32.74313","-80.13538","ICIS","","30","","","","SC"
"NPDES","SC0035980","34.480278","-81.010556","ICIS","GPS - UNSPECIFIED","30","CENTER OF A FACILITY OR STATION","NAD83","","SC"
"NPDES","SCG160172","32.260771","-80.937087","ICIS","","","","","","SC"
"NPDES","SCR004002","34.61007","-81.82028","ICIS","","","","","","SC"
"NPDES","SCR006455","33.2927","-80.4121","ICIS","","","","","","SC"
"NPDES","SCR003718","33.887664","-78.686051","ICIS","","50","","","","SC"
"NPDES","SCG730361","33.672713","-79.83611","ICIS","","150","","","","SC"
"NPDES","SCR000122","34.716667","-81.206667","ICIS","","9999","","","","SC"
"NPDES","SCR000766","34.29388","-79.880303","ICIS","","150","","","","SC"
"NPDES","SCL042501","32.143889","-80.775","ICIS","","30","","","","SC"
"NPDES","SCG570034","34.380855","-80.729346","ICIS","","","","","","SC"
"NPDES","SCR000601","34.445226","-82.368023","ICIS","","11000","","","","SC"
"NPDES","SCG731376","32.158889","-81.016667","ICIS","","","","","","SC"
"NPDES","SCR004980","34.189935","-80.284206","ICIS","","50","","","","SC"
"NPDES","SCR16Z017","34.917336","-81.003194","ICIS","","","","","","SC"
"NPDES","SCG646023","34.944851","-82.122162","ICIS","","","","","","SC"
"NPDES","SCG730173","33.829886","-81.601107","ICIS","","","","","","SC"
"NPDES","SCRNE0749","34.353996","-80.117817","ICIS","","","","","","SC"
"NPDES","SCR005639","32.966137","-80.113785","ICIS","","30","","","","SC"
"NPDES","SCG340001","34.924682","-81.875958","ICIS","","","","","","SC"
"NPDES","SC0049191","34.402108","-82.226754","ICIS","","","","","","SC"
"NPDES","SCG731588","33.984054","-78.984382","ICIS","","","","","","SC"
"NPDES","SCG730390","32.72507","-80.10121","NPDES","","150","","","EPA HEADQUARTERS","SC"
"NPDES","SC0047023","33.410278","-80.8775","NPDES","","","","","EPA HEADQUARTERS","SC"
"NPDES","SC0026701","34.601667","-82.768889","NPDES","GPS - UNSPECIFIED","30","CENTER OF A FACILITY OR STATION","NAD83","EPA HEADQUARTERS","SC"
"NPDES","SCR000997","34.480527","-82.434374","ICIS","","26","","","","SC"
"NPDES","SCR006275","34.743556","-81.617644","ICIS","","30","","","","SC"
"NPDES","SCRNE0805","35.0047","-81.983394","ICIS","","30","","","","SC"
"NPDES","SCR004890","34.060519","-81.042866","ICIS","","","","","","SC"
"NPDES","SCR003834","33.0575","-79.940278","ICIS","","","","","","SC"
"NPDES","SC0039021","33.978889","-81.110833","NPDES","GPS - UNSPECIFIED","30","","NAD83","EPA HEADQUARTERS","SC"
"NPDES","SCR006063","34.788022","-82.349215","ICIS","","50","","","","SC"
"NPDES","SCG730344","32.93369","-80.68508","ICIS","","9999","","","","SC"
"NPDES","SC0035980","34.46977","-81.106902","ICIS","","","","","","SC"
"NPDES","SC0039021","33.978395","-81.10973","ICIS","","","","","","SC"
"NPDES","SCG250197","34.73954","-82.39152","ICIS","","","","","","SC"
"NPDES","SCL020125","34.375","-81.086667","ICIS","","20","","","","SC"
"NPDES","SCG646085","35.135418","-82.006342","ICIS","","","","","","SC"
"NPDES","SCR004021","32.841064","-80.008185","ICIS","","5","","","","SC"
"NPDES","SCR004671","34.42547","-82.644795","ICIS","","","","","","SC"
"NPDES","SCRNE0632","33.363583","-79.295278","ICIS","","","","","","SC"
"NPDES","SCG646018","32.985205","-79.929111","ICIS","","","","","","SC"
"NPDES","SC0047023","33.410278","-80.8775","ICIS","","","","","","SC"
"NPDES","SCG730417","34.50877","-82.01397","ICIS","","150","","","","SC"
"NPDES","SCR002778","34.670666","-83.021345","ICIS","","150","","","","SC"
"NPDES","SC0035980","34.480278","-81.010556","NPDES","GPS - UNSPECIFIED","30","CENTER OF A FACILITY OR STATION","NAD83","EPA HEADQUARTERS","SC"
"NPDES","SCR10A039","33.876586","-78.602101","ICIS","","50","","","","SC"
"NPDES","SCG160023","33.996622","-81.035768","ICIS","","","","","","SC"
"NPDES","SC0039918","32.938326","-81.502292","ICIS","","","","","","SC"
"NPDES","SCG250170","34.944767","-82.078448","ICIS","","","","","","SC"
"NPDES","SCR16Z01D","34.032239","-82.47525","ICIS","","","","","","SC"
"NPDES","SCRNE0015","34.195556","-79.802222","ICIS","","30","","","","SC"
"NPDES","SCRNE0837","34.755656","-82.38807","ICIS","","30","","","","SC"
"NPDES","SCG646023","34.944375","-82.122204","ICIS","","","","","","SC"
